StockCode,description,quantity,revenue,invoices,active_weeks,countries,median_price,first_sale,last_sale,quantity_per_invoice
90001B,ANTIQUE MID BLUE FLOWER EARRINGS,13,55.120000000000005,10,9,3,4.25,2010-01-13 17:44:00,2011-11-08 18:41:00,1.3
37348,SET OF 4 PASTEL STACKING MUGS,13,33.15,6,5,1,2.55,2009-12-17 16:15:00,2010-03-31 13:17:00,2.1666666666666665
90027B,GLASS BEAD HOOP EARRINGS MONTANA,13,38.28,10,9,1,2.95,2009-12-09 12:57:00,2011-11-25 16:14:00,1.3
23464,VINTAGE ZINC WATERING CAN SMALL,13,69.4,6,4,1,4.95,2011-10-16 12:28:00,2011-11-28 14:06:00,2.1666666666666665
90002E,FLOWER BURST SILVER RING GREEN,13,49.019999999999996,9,8,1,3.75,2010-01-11 09:31:00,2010-08-18 16:21:00,1.4444444444444444
47552A,DOTS IRONING BOARD COVER,12,23.4,11,8,1,1.95,2009-12-10 16:21:00,2010-06-17 15:08:00,1.0909090909090908
90163B,WHITE ROSEBUD & PEARL NECKLACE,12,90.97,8,8,1,7.57,2009-12-09 09:51:00,2011-10-31 14:41:00,1.5
20877,MODERN CHRISTMAS BAUBLE CANDLE,12,5.04,5,2,1,0.42,2009-12-10 18:27:00,2009-12-18 11:03:00,2.4
20620,RED SPOTTY PASSPORT COVER,12,51.06,11,6,1,4.21,2009-12-09 09:51:00,2010-02-03 17:04:00,1.0909090909090908
78026,SEAGRASS S/3 SQU LAUNDRY BOX,12,139.95,2,2,1,19.975,2010-01-17 16:05:00,2010-09-03 17:24:00,6.0
90076,MONTANA DIAMOND CLUSTER EARRINGS,12,33.0,7,7,2,2.96,2010-01-14 09:41:00,2011-11-24 09:21:00,1.7142857142857142
90012A,MIDNIGHT BLUE DROP CRYSTAL NECKLACE,12,63.96,6,6,1,9.98,2010-03-03 15:28:00,2011-10-11 11:38:00,2.0
21489,BLUE WHITE SCARF HOT WATER BOTTLE,12,80.30000000000001,5,3,1,8.65,2009-12-07 17:56:00,2010-02-17 16:00:00,2.4
90141B,IVORY PENDANT TRIPLE SHELL NECKLACE,12,59.96,8,8,2,5.02,2009-12-16 11:39:00,2011-07-18 10:29:00,1.5
23449,SET OF 6 EASTER RAINBOW CHICKS,12,15.0,1,1,1,1.25,2011-11-15 17:14:00,2011-11-15 17:14:00,12.0
21267,VINTAGE PINK TINSEL REEL,12,47.199999999999996,6,2,1,4.3,2009-12-07 15:26:00,2009-12-18 17:06:00,2.0
20939,ORANGE CANDLE,12,10.2,1,1,1,0.85,2009-12-11 14:20:00,2009-12-11 14:20:00,12.0
35654,VINTAGE BEAD FILLED PINK CUSHION,12,59.400000000000006,5,5,1,4.95,2010-01-05 12:06:00,2010-08-04 14:41:00,2.4
84886,BLUE METAL WALL SHELF,12,119.39999999999999,9,6,1,9.95,2010-01-28 13:27:00,2010-07-01 17:30:00,1.3333333333333333
90069,RUBY GLASS CLUSTER NECKLACE,11,82.5,5,5,1,7.5,2009-12-10 19:35:00,2011-11-03 11:29:00,2.2
23613,SET 10 XMAS CARDS & BADGES 17070,11,27.39,6,4,1,2.49,2011-09-07 16:48:00,2011-11-28 15:31:00,1.8333333333333333
90001C,ANTIQUE OPAL WHITE FLOWER EARRINGS,11,46.7,10,10,1,4.25,2009-12-11 12:21:00,2011-10-20 15:57:00,1.1
84617,NEW BAROQUE BLACK BOXES,11,140.25,7,6,4,12.75,2009-12-07 15:42:00,2011-11-14 15:41:00,1.5714285714285714
90011C,GREEN CRYSTAL DROP EARRINGS,11,32.38,6,6,1,2.955,2010-01-13 13:55:00,2011-11-24 09:26:00,1.8333333333333333
90176D,DIAMANTE NECKLACE PURPLE,11,82.81,7,7,1,7.5,2009-12-15 18:33:00,2011-11-03 11:29:00,1.5714285714285714
84387A,BIRD ON BRANCH CANVAS SCREEN,11,21.45,1,1,1,1.95,2011-07-21 11:55:00,2011-07-21 11:55:00,11.0
90183C,BLACK DROP EARRINGS W LONG BEADS,11,32.19,11,10,1,2.9,2010-01-11 09:32:00,2011-11-28 15:31:00,1.0
90189A,SILVER 2 STRAND NECKLACE-LEAF CHARM,11,82.64,8,8,1,7.5,2010-01-18 13:24:00,2011-11-18 13:25:00,1.375
90150,BLUE SHELL+SILVER NECKLACE,11,82.5,7,6,1,7.5,2010-01-28 13:23:00,2010-09-24 12:43:00,1.5714285714285714
90142D,MOP PENDANT SHELL NECKLACE,11,54.59,5,5,1,4.95,2010-11-24 13:13:00,2011-10-23 15:29:00,2.2
84582,PINK CROCHET CAT WITH SCARF,11,46.75,9,5,1,4.25,2009-12-14 14:48:00,2010-03-26 13:57:00,1.2222222222222223
90179A,AMBER FINE BEAD NECKLACE W TASSEL,11,65.18,8,8,1,5.95,2010-01-26 17:48:00,2011-11-29 16:33:00,1.375
84311,CAMOFLAGE CUSHION COVER,11,18.15,1,1,1,1.65,2010-02-09 16:18:00,2010-02-09 16:18:00,11.0
62097B,BLUE STRIPES SHOULDER BAG,11,13.37,4,4,1,0.83,2010-06-16 13:52:00,2011-05-23 11:52:00,2.75
84964A,PINK PAINTED KASHMIRI TABLE,11,630.0,2,2,1,45.0,2010-02-22 14:54:00,2010-11-02 17:29:00,5.5
90135A,ORANGE/FUSCHIA STONES NECKLACE,11,54.620000000000005,4,4,2,4.965,2010-03-08 12:35:00,2011-04-19 11:37:00,2.75
20820,SILVER LOOKING MIRROR,11,54.45,8,8,1,4.95,2009-12-17 11:38:00,2011-03-01 17:28:00,1.375
35611B,BLACK ASSORTED DROPLET DECORATION,11,4.18,1,1,1,0.38,2010-11-23 14:17:00,2010-11-23 14:17:00,11.0
84891B,GREEN WIRE GOBLET CANDLEHOLDER,11,87.45,6,5,1,7.95,2010-05-30 13:02:00,2010-11-18 14:25:00,1.8333333333333333
16245A,PINK MINI STATIONERY SET W CASE,11,13.75,7,6,1,1.25,2010-03-10 12:10:00,2010-07-12 11:59:00,1.5714285714285714
90042B,FRESHWATER PEARL BRACELET PINK,11,28.049999999999997,4,4,1,2.55,2010-01-28 13:27:00,2010-11-24 14:21:00,2.75
90026A,GLASS BEAD HOOP NECKLACE BLACK,11,93.47,9,9,2,8.5,2010-03-19 11:39:00,2011-06-13 14:16:00,1.2222222222222223
20887,BOX OF 6 PEBBLE CANDLES,11,76.92,4,2,1,5.615,2009-12-07 15:26:00,2009-12-22 15:04:00,2.75
21582,KINGS CHOICE SMALL TUBE MATCHES,11,18.15,5,2,1,1.65,2009-12-07 15:15:00,2010-02-21 12:42:00,2.2
90001A,ANTIQUE RASPBERRY FLOWER EARRINGS,11,46.6,10,10,1,4.25,2009-12-15 18:33:00,2011-10-31 14:41:00,1.1
79151B,"SILICON CUBE 25W, BLUE",11,4.62,2,2,1,0.42,2010-12-05 12:42:00,2011-11-28 14:12:00,5.5
35809a,ENAMEL PINK TEA CONTAINER,10,41.54,10,10,1,4.13,2010-11-26 14:41:00,2011-05-10 15:07:00,1.0
84679,CLASSICAL ROSE TABLE LAMP,10,87.5,3,3,1,5.95,2010-03-02 12:24:00,2011-06-21 11:47:00,3.3333333333333335
35597A,DUSTY PINK CHRISTMAS TREE 30CM,10,12.5,4,3,1,1.25,2010-09-06 11:28:00,2010-12-06 12:15:00,2.5
35598A,DUSTY PINK CHRISTMAS TREE 60CM,10,29.500000000000004,3,2,1,2.95,2009-12-07 12:26:00,2011-11-20 15:00:00,3.3333333333333335
21493,VINTAGE DESIGN GIFT TAGS,10,14.45,4,3,1,1.275,2009-12-07 17:56:00,2010-09-30 12:16:00,2.5
90176C,DIAMANTE NECKLACE,10,77.0,6,6,1,7.5,2009-12-14 18:37:00,2011-08-22 14:13:00,1.6666666666666667
84782B,BLACK 3 TIER GLASS PLATE STAND,10,127.5,6,6,2,12.75,2009-12-15 12:00:00,2010-06-06 12:27:00,1.6666666666666667
85124a,PINK JUICY FRUIT PHOTO FRAME,10,50.599999999999994,9,8,1,5.06,2010-05-26 12:38:00,2010-08-19 12:17:00,1.1111111111111112
85132b,CHARLIE AND LOLA TABLE TINS,10,95.83999999999999,10,7,1,8.29,2010-03-05 14:53:00,2011-06-21 16:36:00,1.0
35233,PASTA ENAMEL/BRASS CONTAINER,10,37.5,8,8,1,3.75,2009-12-08 15:00:00,2010-05-18 16:28:00,1.25
84201C,HAPPY BIRTHDAY CARD TEDDY/CAKE,10,1.9,3,2,2,0.19,2010-08-23 11:58:00,2011-08-28 11:01:00,3.3333333333333335
90050,CRACKED GLAZE NECKLACE IVORY,10,70.16,6,6,1,7.01,2010-01-26 17:48:00,2011-11-09 11:10:00,1.6666666666666667
37477B,"FLOWER FAIRY MUG+COASTER,LAVENDER",10,37.5,7,7,2,3.75,2009-12-17 15:44:00,2010-11-22 10:42:00,1.4285714285714286
23637,SET 10 CARDS OUT OF ORDER 17216,10,24.900000000000002,8,7,1,2.49,2011-09-07 12:02:00,2011-11-30 15:13:00,1.25
90067B,BROWN VINTAGE VICTORIAN EARRINGS,10,29.420000000000005,5,5,1,2.95,2010-03-03 15:28:00,2011-07-27 15:12:00,2.0
90075,MONTANA DIAMOND CLUSTER NECKLACE,10,92.17999999999999,8,8,2,8.95,2010-03-07 15:34:00,2011-11-24 09:21:00,1.25
90053,CRACKED GLAZE EARRINGS IVORY,10,25.23,10,10,1,2.54,2010-01-11 14:35:00,2011-10-07 15:09:00,1.0
84985a,SET OF 72 GREEN PAPER DOILIES,10,29.8,8,7,1,2.98,2010-06-24 11:51:00,2010-11-17 10:11:00,1.25
23620,SET 10 CARDS PERFECT POST 17090,10,24.900000000000002,7,6,1,2.49,2011-09-02 16:39:00,2011-11-18 15:59:00,1.4285714285714286
90026D,GLASS BEAD HOOP NECKLACE AMETHYST,10,85.0,8,8,1,8.5,2010-06-07 13:02:00,2011-11-18 13:25:00,1.25
84596b,SMALL DOLLY MIX DESIGN ORANGE BOWL,10,25.099999999999998,8,5,1,2.51,2010-06-08 15:24:00,2010-12-21 15:20:00,1.25
84989b,75 BLACK FAIRY CAKE CASES,10,12.8,6,4,1,1.28,2010-01-25 15:42:00,2010-06-24 11:31:00,1.6666666666666667
90043,COPPER AND BRASS BAG CHARM,10,54.510000000000005,6,6,1,4.95,2009-12-17 15:26:00,2011-10-17 13:31:00,1.6666666666666667
90024C,NEW BAROQUE B'FLY NECKLACE GREEN,10,84.98,9,9,1,8.5,2010-01-11 09:30:00,2011-07-25 17:00:00,1.1111111111111112
72801g,S/4 BURGUNDY WINE DINNER CANDLES,10,25.099999999999998,3,3,1,2.51,2010-02-19 11:08:00,2010-11-04 09:38:00,3.3333333333333335
23463,VINTAGE ZINC WATERING CAN,10,109.55,6,5,2,9.95,2011-10-16 12:28:00,2011-11-29 15:24:00,1.6666666666666667
72802a,ROSE SCENT CANDLE IN JEWELLED BOX,9,74.97,4,3,1,8.379999999999999,2010-06-08 15:24:00,2011-07-08 13:54:00,2.25
72807a,SET/3 ROSE CANDLE IN JEWELLED BOX,9,74.78999999999999,6,5,1,8.29,2010-03-29 14:56:00,2011-11-25 15:23:00,1.5
84206B,CAT W SUNGLASSES BLANK CARD,9,1.71,2,2,1,0.19,2010-08-24 16:14:00,2011-11-20 12:34:00,4.5
84206C,CHAMPAGNE TRAY BLANK CARD,9,1.71,3,3,1,0.19,2010-05-17 14:15:00,2011-11-25 11:54:00,3.0
85132a,CHARLIE + LOLA BISCUITS TINS,9,113.42999999999999,9,6,1,8.29,2010-11-17 10:12:00,2011-05-10 15:09:00,1.0
90121B,VINTAGE ROSE BEAD BRACELET BLUE,9,38.25,6,4,1,4.25,2009-12-10 15:56:00,2010-01-28 15:17:00,1.5
90039A,FIRE POLISHED GLASS BRACELET RED,9,33.879999999999995,4,4,1,3.75,2009-12-18 17:15:00,2011-05-12 16:50:00,2.25
90135,ORANGE/WHT/FUSCHIA STONES NECKLACE,9,44.75,3,3,1,4.98,2010-11-23 16:53:00,2011-04-26 12:47:00,3.0
90140,PINK SWEETIE NECKLACE,9,67.9,7,7,1,7.5,2009-12-13 12:31:00,2011-08-30 12:49:00,1.2857142857142858
90027A,GLASS BEAD HOOP EARRINGS BLACK,9,26.52,6,6,1,2.95,2010-03-21 14:04:00,2011-08-30 12:40:00,1.5
84567,FROSTED GLASS WITH SILVER SURROUND,9,14.85,1,1,1,1.65,2010-01-20 14:09:00,2010-01-20 14:09:00,9.0
84743C,ORANGE FELT VASE + FLOWERS,9,11.25,5,5,1,1.25,2010-03-12 16:18:00,2011-03-31 13:14:00,1.8
37112,YELLOW BIRDS FELT DES FOODCOVER,9,33.75,4,3,1,3.75,2010-01-04 12:57:00,2010-02-02 12:47:00,2.25
90197D,AMBER GLASS BRACELET HEART CHARMS,9,44.550000000000004,4,4,1,4.95,2010-02-02 12:45:00,2010-04-07 11:07:00,2.25
84967C,GREEN KASHMIRI OCCASIONAL TABLE,9,419.85,4,4,1,79.95,2010-05-19 13:32:00,2010-10-11 15:00:00,2.25
23625,SET 6 CARDS SPARKLY REINDEER 17262,9,44.910000000000004,4,4,1,4.99,2011-09-15 16:32:00,2011-12-02 16:39:00,2.25
90078,PINK/WHITE GLASS DEMI CHOKER,9,67.64,5,5,1,7.5,2010-02-16 13:49:00,2010-12-13 14:16:00,1.8
90055,CRACKED GLAZE EARRINGS BROWN,9,22.8,9,9,1,2.54,2010-01-11 09:35:00,2011-11-15 16:57:00,1.0
72785B,S/4 CONTEMPORY RED ROSEBUD CANDLES,9,10.9,3,2,1,2.1,2009-12-11 14:20:00,2010-01-29 17:25:00,3.0
47518f,ICON PLACEMAT POP ART ELVIS,8,33.45,8,8,1,4.17,2009-12-22 15:13:00,2011-10-26 14:42:00,1.0
44265,M/COLOUR POM-POM CURTAIN,8,34.0,4,4,1,4.25,2009-12-08 13:59:00,2011-02-10 17:19:00,2.0
90025F,BAROQUE BUTTERFLY EARRINGS CRYSTAL,8,30.23,8,8,1,3.75,2010-01-11 09:35:00,2011-10-20 15:57:00,1.0
90026B,GLASS BEAD HOOP NECKLACE MONTANA,8,67.82,7,7,1,8.5,2009-12-13 10:54:00,2011-03-31 19:12:00,1.1428571428571428
90026C,GLASS BEAD HOOP NECKLACE GREEN,8,67.82,6,6,1,8.5,2009-12-10 19:35:00,2011-11-09 11:10:00,1.3333333333333333
90176A,CLASSIC DIAMANTE NECKLACE JET,8,60.260000000000005,6,6,1,7.5,2010-01-13 17:08:00,2011-11-03 11:29:00,1.3333333333333333
35051B,PINK BEADED CONE CHRISTMAS,8,3.36,1,1,1,0.42,2009-12-07 11:39:00,2009-12-07 11:39:00,8.0
22850,BREAD BIN DINER STYLE BLACK,8,123.6,1,1,1,15.95,2010-10-17 12:34:00,2010-10-17 12:34:00,8.0
90095,NECKLACE+BRACELET SET PINK BLOSSOM,8,22.909999999999997,3,3,1,2.55,2010-03-08 12:40:00,2010-06-27 10:48:00,2.6666666666666665
23601,SET 10 CARDS SNOWY SNOWDROPS  17100,8,19.92,4,3,1,2.49,2011-09-23 17:04:00,2011-11-28 15:31:00,2.0
90131,PINK/AMETHYST/GOLD NECKLACE,8,55.72,4,4,1,6.95,2010-06-07 13:02:00,2011-06-01 17:28:00,2.0
72805,VANILLA CANDLE IN EMBOSSED ZINC POT,8,13.52,2,2,1,1.69,2010-01-28 17:13:00,2010-02-07 12:15:00,4.0
90187A,BLUE DROP EARRINGS W BEAD CLUSTER,8,27.04,7,7,1,3.39,2009-12-07 18:02:00,2011-02-28 16:50:00,1.1428571428571428
90179B,PURPLE FINE BEAD NECKLACE W TASSEL,8,47.47,6,6,1,5.95,2009-12-11 12:21:00,2011-12-01 08:51:00,1.3333333333333333
90024F,NEW BAROQUE B'FLY NECKLACE CRYSTAL,8,67.61,6,6,1,8.49,2010-04-19 10:40:00,2011-11-30 15:13:00,1.3333333333333333
84292B,BLUE COL METAL FOLDING CHAIR,8,51.8,5,5,1,7.95,2010-01-04 14:00:00,2010-04-29 15:34:00,1.6
90182A,AMBER 3 BEAD DROP EARRINGS,8,23.259999999999998,8,5,1,2.9,2010-11-29 09:46:00,2011-11-16 15:23:00,1.0
84795E,RIO PINK STRIPE HAMMOCK,8,63.6,4,4,1,7.95,2010-01-17 12:28:00,2010-08-01 14:18:00,2.0
84536b,FAIRY CAKES NOTEBOOK A7 SIZE,8,6.48,4,4,1,0.81,2010-06-24 11:46:00,2010-12-09 16:26:00,2.0
47563B,WAVELINE SURF IRONING BOARD COVER,8,30.0,6,6,1,3.75,2010-02-14 13:39:00,2010-11-28 14:57:00,1.3333333333333333
47570b,TEA TIME TABLE CLOTH,8,169.4,8,8,1,21.23,2010-06-24 11:50:00,2011-01-25 14:01:00,1.0
90011E,AMBER CRYSTAL DROP EARRINGS,8,23.61,8,8,1,2.955,2009-12-08 14:36:00,2011-09-15 16:32:00,1.0
84857A,SILVER MONTE CARLO HANDBAG,8,68.0,3,2,1,8.5,2010-02-03 12:21:00,2010-05-21 11:33:00,2.6666666666666665
90214Y,"LETTER ""Y"" BLING KEY RING",8,7.9399999999999995,8,8,1,0.85,2010-11-03 12:07:00,2011-10-18 16:58:00,1.0
35537,CANDLE RING W/CLEAR BEADS,8,3.36,2,2,1,0.42,2010-02-21 15:28:00,2010-05-19 15:10:00,4.0
23646,SET 10 CARDS JINGLE BELLS 16957,8,19.92,5,4,1,2.49,2011-09-07 16:48:00,2011-11-17 15:17:00,1.6
23640,SET 10 CARDS SCOTTIE DOG 17211,8,19.92,7,7,1,2.49,2011-09-07 16:15:00,2011-12-01 16:22:00,1.1428571428571428
85160a,WHITE BIRD GARDEN DESIGN MUG,8,129.04,3,3,1,16.13,2010-03-05 14:52:00,2010-12-21 15:18:00,2.6666666666666665
23607,SET 10 CARDS HATS & STOCKINGS 17081,8,13.28,7,7,1,1.66,2011-09-13 16:05:00,2011-11-24 09:21:00,1.1428571428571428
21595,Dad's Cab Electronic Meter,8,68.30000000000001,8,5,1,8.47,2009-12-09 09:42:00,2010-12-07 15:28:00,1.0
21596,Hypochondriac Pill Stress Ball,8,34.04,7,4,1,4.21,2009-12-22 15:05:00,2010-11-04 14:49:00,1.1428571428571428
72785A,S/4 CONTEMPORY PINK ROSEBUD CANDLES,8,16.8,4,4,1,2.1,2009-12-11 14:20:00,2010-02-19 17:40:00,2.0
23623,SET 10 CARD CHRISTMAS WELCOME 17112,8,23.28,6,5,1,2.91,2011-09-02 16:39:00,2011-11-29 16:33:00,1.3333333333333333
90141E,ORANGE PENDANT TRIPLE SHELL NECKLAC,8,40.160000000000004,4,4,2,4.95,2010-01-17 12:12:00,2011-10-12 11:41:00,2.0
90214W,"LETTER ""W"" BLING KEY RING",7,6.6899999999999995,7,7,1,0.85,2010-06-07 11:23:00,2011-07-18 15:49:00,1.0
46776f,WOVEN ROSE GARDEN CUSHION COVER,7,28.91,1,1,1,4.13,2011-10-31 14:41:00,2011-10-31 14:41:00,7.0
47591b,SCOTTIES CHILDRENS APRON,7,29.47,3,2,1,4.21,2010-09-22 15:11:00,2010-09-28 09:36:00,2.3333333333333335
84876C,SILVER HEART COMPACT MIRROR,7,26.25,4,3,1,3.75,2009-12-13 11:16:00,2010-03-07 12:06:00,1.75
84247J,PACK/12 RUSSIAN DOLL CARDS,7,6.02,6,2,1,0.86,2009-12-09 09:51:00,2009-12-18 17:06:00,1.1666666666666667
90152A,SILVER/NAT SHELL NECKLACE W PENDANT,7,40.34,7,7,1,5.95,2009-12-08 15:49:00,2011-11-30 15:13:00,1.0
90152C,BLUE/NAT SHELL NECKLACE W PENDANT,7,41.650000000000006,4,4,1,5.95,2010-04-01 10:33:00,2011-02-14 15:23:00,1.75
85040b,SET/4 BLUE FLOWER CANDLES IN BOWL,7,23.519999999999996,3,3,1,3.36,2010-04-26 13:30:00,2010-06-24 11:35:00,2.3333333333333335
84864A,PINK PAISLEY PHOTO ALBUM,7,67.71000000000001,4,4,1,6.75,2010-02-08 16:06:00,2010-08-19 15:13:00,1.75
84660b,BLACK STITCHED WALL CLOCK,7,53.18,6,6,1,7.62,2010-06-24 11:48:00,2011-09-07 12:44:00,1.1666666666666667
90052,CRACKED GLAZE NECKLACE BROWN,7,49.58,5,5,1,7.07,2009-12-22 16:17:00,2011-11-15 16:57:00,1.4
84660a,WHITE STITCHED WALL CLOCK,7,52.699999999999996,5,5,1,7.62,2010-08-02 13:49:00,2011-06-21 16:36:00,1.4
90060D,FIRE POLISHED GLASS NECKL BRONZE,7,41.65,7,6,1,5.95,2010-05-21 13:28:00,2010-12-15 13:24:00,1.0
23627,SET 10 CARDS XMAS GRAPHIC  17218,7,17.43,2,2,1,2.49,2011-11-11 09:05:00,2011-11-25 14:25:00,3.5
90074,BLACK DIAMOND CLUSTER NECKLACE,7,64.09,6,6,1,8.95,2010-03-07 15:34:00,2011-11-28 15:31:00,1.1666666666666667
23645,SET 10 CHRISTMAS CARDS HOHOHO 16956,7,17.43,3,3,1,2.49,2011-10-27 17:15:00,2011-11-15 17:00:00,2.3333333333333335
90111,BLUE HIBISCUS  HAIR CLIP,7,7.35,6,5,1,1.05,2009-12-07 11:05:00,2010-03-08 12:08:00,1.1666666666666667
90141D,ROSE PENDANT TRIPLE SHELL NECKLACE,7,36.33,5,5,2,5.51,2010-01-19 17:49:00,2011-07-18 10:29:00,1.4
90132,LIGHT TOPAZ TEAL/AQUA COL NECKLACE,7,35.63,7,7,1,5.09,2009-12-16 17:58:00,2011-08-30 12:10:00,1.0
37409,ASSORTED DESIGN FLOWER MUGS,7,5.949999999999999,3,3,1,0.85,2010-01-14 13:03:00,2010-04-11 13:37:00,2.3333333333333335
90041,PEARL AND CHERRY QUARTZ BRACLET,7,25.67,6,6,1,3.73,2009-12-09 09:42:00,2011-12-02 16:39:00,1.1666666666666667
84611B,BLACK NEW BAROQUE FLOCK BOX,7,41.65,4,4,1,5.95,2010-01-07 13:07:00,2010-11-15 14:11:00,1.75
72801e,S/4 FESTIVE GREEN DINNER CANDLES,7,17.57,4,4,1,2.51,2010-03-29 15:02:00,2010-08-12 10:39:00,1.75
90081B,LILY BROOCH WHITE/SILVER COLOUR,7,34.650000000000006,3,3,1,4.95,2010-10-19 13:18:00,2011-05-18 16:05:00,2.3333333333333335
84562B,BLUE/WHITE RIBBED MELAMINE JUG,7,82.74000000000001,5,4,1,7.95,2009-12-09 15:20:00,2010-01-22 10:01:00,1.4
90025E,BAROQUE BUTTERFLY EARRINGS MONTANA,6,22.6,6,6,1,3.75,2010-03-07 15:34:00,2011-06-06 16:06:00,1.0
84765,SILVER ROCOCO CANDELABRA,6,101.97999999999999,5,4,1,12.75,2009-12-13 15:16:00,2010-03-16 13:44:00,1.2
84914A,PINK ROSE PICNIC RUG,6,155.7,5,5,1,25.95,2010-05-05 13:22:00,2010-06-09 17:34:00,1.2
18096c,WHITE ROUND PORCELAIN TLIGHT HOLDER,6,30.799999999999997,4,2,1,5.17,2009-12-22 15:06:00,2010-01-25 15:42:00,1.5
90020,FILIGREE DIAMANTE CHAIN,6,76.23,4,4,2,12.75,2009-12-17 15:26:00,2011-08-30 10:47:00,1.5
18097B,BLUE TALL PORCELAIN T-LIGHT HOLDER,6,15.299999999999999,2,2,1,2.55,2009-12-09 14:16:00,2010-01-17 14:53:00,3.0
47593b,SCOTTIE DOGS BABY BIB,6,4.9799999999999995,1,1,1,0.83,2011-10-31 14:41:00,2011-10-31 14:41:00,6.0
85231g,ORANGE SCENTED SET/9 T-LIGHTS,6,9.78,6,6,1,1.63,2011-01-14 10:12:00,2011-05-10 15:09:00,1.0
85115B,S/4 BLACK DISCO PARTITION PANEL,6,37.62,2,2,1,6.27,2010-06-09 13:57:00,2011-10-11 16:29:00,3.0
90025C,BAROQUE BUTTERFLY EARRINGS GREEN,6,22.56,6,6,1,3.75,2010-02-17 10:28:00,2010-10-24 14:45:00,1.0
gift_0001_50,Dotcomgiftshop Gift Voucher Â£50.00,6,253.59,6,6,1,42.11,2009-12-18 17:15:00,2011-06-30 15:56:00,1.0
51012L,"FEATHER DUSTER, LIGHT PINK",6,7.5,3,1,1,1.25,2009-12-09 14:48:00,2009-12-11 14:39:00,2.0
84705F,RED PEONY PHOTO FRAME,6,27.900000000000002,4,4,1,4.65,2009-12-17 17:16:00,2010-04-18 13:12:00,1.5
20680,PINK FLOWERS CHILDS UMBRELLA,6,19.5,4,3,1,3.25,2009-12-10 13:59:00,2010-01-22 16:28:00,1.5
84968a,SET OF 16 VINTAGE ROSE CUTLERY,6,150.82,4,4,1,25.225,2010-07-07 11:17:00,2011-10-31 13:48:00,1.5
84986b,SET OF 36 SILVER PAPER DOILIES,6,17.88,5,5,1,2.98,2010-05-26 12:40:00,2010-08-06 15:33:00,1.2
37432,MUG PINK AND PURPLE ARABIC DESIGN,6,3.9000000000000004,1,1,1,0.65,2009-12-08 13:59:00,2009-12-08 13:59:00,6.0
17028J,INCENSE BAZAAR PEACH,6,2.52,1,1,1,0.42,2011-01-31 15:27:00,2011-01-31 15:27:00,6.0
71101A,ANGEL ON KNEES METAL POLE 100CM H,6,5.1,1,1,1,0.85,2009-12-13 13:39:00,2009-12-13 13:39:00,6.0
21310,CAPIZ CHANDELIER,6,179.7,4,4,1,29.95,2010-03-18 16:37:00,2011-05-24 13:22:00,1.5
84971s,SMALL HEART FLOWERS HOOK,6,9.959999999999999,3,3,1,1.66,2010-05-26 12:43:00,2010-10-28 10:00:00,2.0
85184c,S/4 VALENTINE DECOUPAGE HEART BOX,6,35.35,6,6,1,5.91,2009-12-22 15:06:00,2011-10-26 14:42:00,1.0
90060B,FIRE POLISHED GLASS NECKL GOLD,6,35.7,4,4,1,5.95,2009-12-13 12:31:00,2010-12-15 13:24:00,1.5
72796A,S/3 ENGLISH LAVENDER SQU CANDLE,6,9.899999999999999,4,4,1,1.65,2010-01-17 13:55:00,2010-04-29 17:57:00,1.5
37481,CUBIC MUG TEATIME CAKES,6,15.299999999999999,1,1,1,2.55,2010-06-06 11:20:00,2010-06-06 11:20:00,6.0
37477C,"FLOWER FAIRY MUG+COASTER,ROSE",6,22.5,1,1,1,3.75,2010-11-23 11:13:00,2010-11-23 11:13:00,6.0
78027,SEAGRASS S/2 CORNER LAUNDRY,6,100.15,5,5,1,15.95,2010-01-31 14:01:00,2010-09-03 17:24:00,1.2
85035b,CHOCOLATE 3 WICK MORRIS BOX CANDLE,6,50.82000000000001,6,5,1,8.47,2010-02-19 10:56:00,2010-12-21 15:20:00,1.0
21919,Electronic Talking Breath-A-Loser,6,30.47,5,4,1,5.06,2009-12-14 17:16:00,2010-10-07 10:19:00,1.2
46037A,PINK CANVAS DES CUSHION COVER,6,7.5,2,2,1,1.25,2010-05-25 17:31:00,2010-08-12 13:14:00,3.0
84509b,SET OF 4 FAIRY CAKE PLACEMATS,5,37.3,4,4,1,7.46,2011-02-02 12:17:00,2011-11-13 11:50:00,1.25
DCGS0069,OOH LA LA DOGS COLLAR,5,80.31,5,5,1,16.13,2010-03-15 09:28:00,2011-01-28 14:25:00,1.0
m,Manual,5,15.049999999999999,4,4,1,2.55,2010-02-19 10:56:00,2010-12-21 15:18:00,1.25
16201B,PASTEL BLUE PHOTO ALBUM,5,17.150000000000002,2,1,1,3.43,2009-12-07 18:02:00,2009-12-10 09:49:00,2.5
90182B,AMETHYST 3 BEAD DROP EARRINGS,5,14.629999999999999,5,4,1,2.9,2009-12-16 17:01:00,2011-11-28 15:31:00,1.0
23616,SET 10 CARDS JINGLE BELLS 17217,5,12.450000000000001,4,4,1,2.49,2011-11-09 16:14:00,2011-11-29 16:47:00,1.25
90176B,DIAMANTE NECKLACE BLACK,5,37.620000000000005,4,4,1,7.5,2010-11-05 11:49:00,2011-11-16 15:23:00,1.25
84534b,FAIRY CAKE NOTEBOOK A5 SIZE,5,8.3,4,4,1,1.66,2010-06-24 11:31:00,2010-12-21 15:23:00,1.25
