StockCode,description,quantity,revenue,invoices,active_weeks,countries,median_price,first_sale,last_sale,quantity_per_invoice,quantity_share_pct,quantity_cumulative_pct
72798C,SET/4 GARDEN ROSE DINNER CANDLE,27,51.459999999999994,14,14,1,1.65,2009-12-10 14:19:00,2011-02-03 12:37:00,1.9285714285714286,0.00024966387844513034,99.93732511970002
84921,CREAM AND PINK FLOWERS PONY,27,101.25,14,14,1,3.75,2009-12-13 13:31:00,2011-10-19 12:54:00,1.9285714285714286,0.00024966387844513034,99.93757478357847
47583B,SET OF 3 WICKER BASKET TEA AND CAKE,27,332.6,6,4,1,24.95,2009-12-16 10:45:00,2010-02-17 16:40:00,4.5,0.00024966387844513034,99.93782444745692
90211A,DIAMOND LAS VEGAS NECKLACE 45CM,27,160.75,20,17,2,5.94,2009-12-14 17:16:00,2011-11-24 09:21:00,1.35,0.00024966387844513034,99.93807411133537
90067A,PINK VINTAGE VICTORIAN EARRINGS,27,79.54,15,13,1,2.95,2010-01-14 09:41:00,2011-11-15 10:56:00,1.8,0.00024966387844513034,99.93832377521382
90123C,GREEN HEART OF GLASS BRACELET,27,160.75,12,12,1,5.95,2009-12-23 15:30:00,2011-08-01 17:37:00,2.25,0.00024966387844513034,99.93857343909227
90037B,TINY CRYSTAL BRACELET GREEN,27,68.69,9,9,3,2.55,2010-03-16 11:08:00,2011-08-04 16:38:00,3.0,0.00024966387844513034,99.93882310297072
84965B,BLUE KASHMIRI COFFEE TABLE,27,1359.95,4,4,1,45.0,2010-02-22 14:54:00,2010-11-02 17:29:00,6.75,0.00024966387844513034,99.93907276684916
84415A,PINK FLOCK SUEDE CUSHION COVER,27,71.25,6,6,2,3.75,2009-12-08 11:52:00,2011-06-24 12:14:00,4.5,0.00024966387844513034,99.93932243072761
79149B,SILICON STAR BULB  BLUE,27,11.34,10,10,1,0.42,2010-02-07 15:07:00,2011-11-28 14:12:00,2.7,0.00024966387844513034,99.93957209460606
84596e,SMALL LICORICE DES PINK BOWL,27,67.77,17,12,1,2.51,2010-01-25 15:39:00,2010-12-14 15:56:00,1.588235294117647,0.00024966387844513034,99.93982175848451
90183B,AMETHYST DROP EARRINGS W LONG BEADS,27,79.03,23,20,1,2.9,2009-12-22 14:31:00,2011-12-02 16:39:00,1.173913043478261,0.00024966387844513034,99.94007142236296
90214V,"LETTER ""V"" BLING KEY RING",26,25.5,23,22,1,0.85,2010-02-03 11:58:00,2011-11-04 15:52:00,1.1304347826086956,0.00024041706813234776,99.94031183943109
37491D,PURPLE/BLUE CERAMIC CANDLE HOLDER,26,63.28,13,11,1,3.36,2010-01-27 17:56:00,2011-07-18 13:33:00,2.0,0.00024041706813234776,99.94055225649922
90084,PINK CRYSTAL GUITAR PHONE CHARM,26,22.099999999999998,5,5,1,0.85,2009-12-07 13:59:00,2011-03-06 11:39:00,5.2,0.00024041706813234776,99.94079267356734
72807b,SET/3 OCEAN SCENT CANDLE JEWEL BOX,26,220.94000000000003,19,9,1,8.47,2009-12-22 15:04:00,2011-04-15 10:37:00,1.368421052631579,0.00024041706813234776,99.94103309063547
79066k,RETRO MOD TRAY,26,42.71,16,16,1,1.645,2010-02-19 10:56:00,2011-11-20 13:58:00,1.625,0.00024041706813234776,99.9412735077036
35004c,SET OF 3 COLOURED  FLYING DUCKS,26,330.72,24,13,1,12.72,2010-06-04 14:53:00,2010-11-12 15:23:00,1.0833333333333333,0.00024041706813234776,99.94151392477173
90137,PINK COMBO MINI CRYSTALS NECKLACE,26,132.52,15,11,1,4.95,2009-12-10 16:21:00,2011-07-20 16:12:00,1.7333333333333334,0.00024041706813234776,99.94175434183985
90036A,FLOWER GARLAND NECKLACE RED,26,207.52,19,14,1,7.95,2009-12-08 15:49:00,2011-08-05 16:19:00,1.368421052631579,0.00024041706813234776,99.94199475890798
90037A,TINY CRYSTAL BRACELET RED,26,66.31,12,11,1,2.55,2009-12-14 17:57:00,2011-01-25 10:45:00,2.1666666666666665,0.00024041706813234776,99.94223517597611
90123B,TURQUOISE HEART OF GLASS BRACELET,26,154.69,13,12,1,5.95,2010-01-11 09:35:00,2011-08-01 17:37:00,2.0,0.00024041706813234776,99.94247559304424
90059B,DIAMANTE HAIR GRIP PACK/2 BLACK DIA,26,43.22,15,14,3,1.69,2010-01-19 09:05:00,2011-11-24 09:26:00,1.7333333333333334,0.00024041706813234776,99.94271601011236
72796B,S/3 FRENCH VANILLA SQU CANDLE,25,41.25,11,8,1,1.65,2009-12-08 11:52:00,2010-07-04 11:16:00,2.272727272727273,0.00023117025781956515,99.94294718037018
23467,VINTAGE ZINC PLANTER,25,94.09,9,6,1,3.29,2011-10-17 10:10:00,2011-12-02 16:44:00,2.7777777777777777,0.00023117025781956515,99.943178350628
21496,WOODLAND CREATURES  WRAP,25,10.5,1,1,1,0.42,2009-12-17 11:11:00,2009-12-17 11:11:00,25.0,0.00023117025781956515,99.94340952088582
21387,IVORY HANGING DECORATION  RABBIT,25,21.25,4,2,1,0.85,2010-02-23 13:03:00,2010-03-01 15:05:00,6.25,0.00023117025781956515,99.94364069114364
84250M,"GREETING CARD, BLACKPOOL ROCK",25,13.32,12,10,2,0.85,2010-01-08 16:29:00,2010-07-15 15:02:00,2.0833333333333335,0.00023117025781956515,99.94387186140146
16169A,WRAP CHRISTMAS DECOUPAGE,25,10.5,1,1,1,0.42,2010-04-29 18:18:00,2010-04-29 18:18:00,25.0,0.00023117025781956515,99.94410303165928
16169G,WRAP ROMANTIC DECOUPAGE,25,10.5,1,1,1,0.42,2009-12-10 14:28:00,2009-12-10 14:28:00,25.0,0.00023117025781956515,99.9443342019171
21337,SILVER WASHBAG,25,73.75000000000001,9,7,1,2.95,2009-12-08 12:33:00,2010-11-30 12:29:00,2.7777777777777777,0.00023117025781956515,99.94456537217492
90156,RESIN BRACELET W PASTEL BEADS,25,137.37,14,12,2,4.95,2010-01-11 09:37:00,2011-09-04 14:50:00,1.7857142857142858,0.00023117025781956515,99.94479654243274
85232b,SET/3 RUSSIAN DOLL STACKING TINS,25,254.47,22,14,1,10.17,2009-12-22 15:04:00,2010-11-09 11:50:00,1.1363636363636365,0.00023117025781956515,99.94502771269056
90037C,TINY CRYSTAL BRACELET BLUE,25,63.599999999999994,12,11,2,2.54,2009-12-14 17:57:00,2011-07-14 16:46:00,2.0833333333333335,0.00023117025781956515,99.94525888294838
84456,SET OF 3 RABBIT EGG EASTER,25,22.95,15,12,1,0.85,2010-01-11 09:35:00,2010-06-25 16:22:00,1.6666666666666667,0.00023117025781956515,99.9454900532062
37489C,GREEN/BLUE FLOWER DESIGN BIG MUG,25,19.81,10,10,1,0.39,2010-01-24 15:14:00,2011-09-14 16:36:00,2.5,0.00023117025781956515,99.94572122346402
17084G,MOON INCENSE,25,5.25,1,1,1,0.21,2009-12-07 13:48:00,2009-12-07 13:48:00,25.0,0.00023117025781956515,99.94595239372184
90148,LONG SILVER NECKLACE PASTEL FLOWER,25,318.48,17,16,2,12.75,2009-12-13 12:31:00,2011-09-25 16:05:00,1.4705882352941178,0.00023117025781956515,99.94618356397966
84536a,ENGLISH ROSE NOTEBOOK A7 SIZE,25,19.970000000000002,12,10,1,0.81,2010-03-29 14:59:00,2011-11-20 13:58:00,2.0833333333333335,0.00023117025781956515,99.94641473423748
23448,CREAM BUNNY EASTER EGG BASKET,25,41.24999999999999,3,2,1,1.65,2011-10-10 13:55:00,2011-11-30 09:50:00,8.333333333333334,0.00023117025781956515,99.9466459044953
72083A,STRAWBERY SWIRL FLARE CANDLE,24,50.400000000000006,7,5,1,2.1,2010-02-24 11:51:00,2010-03-31 13:22:00,3.4285714285714284,0.00022192344750678254,99.94686782794281
84030c,KNITTED RAINBOW HOT WATER BOTTLE,24,185.76,8,3,1,7.62,2009-12-22 15:07:00,2010-03-05 14:37:00,3.0,0.00022192344750678254,99.94708975139032
20968,GREEN FLORAL FELTCRAFT SHOULDER BAG,24,113.86,12,3,1,3.75,2009-12-08 13:58:00,2010-01-12 09:47:00,2.0,0.00022192344750678254,99.94731167483783
90178A,AMBER CHUNKY GLASS+BEAD NECKLACE,24,286.56,18,15,1,11.95,2009-12-14 17:57:00,2011-10-20 15:57:00,1.3333333333333333,0.00022192344750678254,99.94753359828535
84629,WHITE 3 FRAME BIRDS AND TREE,24,237.8,13,10,2,4.95,2010-02-22 13:19:00,2011-07-26 12:00:00,1.8461538461538463,0.00022192344750678254,99.94775552173286
84967B,BLUE KASHMIRI OCCASIONAL TABLE,24,1249.45,11,10,1,79.95,2010-01-06 10:20:00,2010-11-02 17:29:00,2.1818181818181817,0.00022192344750678254,99.94797744518037
90036F,"FLOWER GLASS GARLD NECKL36""TURQUOIS",24,192.17000000000002,15,13,1,8.07,2009-12-18 17:15:00,2011-03-23 12:15:00,1.6,0.00022192344750678254,99.94819936862788
23629,SET 10 CARDS DRESSING UP 17077,24,59.760000000000005,10,6,1,2.49,2011-09-21 15:43:00,2011-11-25 14:25:00,2.4,0.00022192344750678254,99.9484212920754
84575A,PINK DOG CANNISTER,24,98.8,13,12,1,5.95,2010-02-21 15:47:00,2011-04-19 14:49:00,1.8461538461538463,0.00022192344750678254,99.9486432155229
84857B,BLUE MONTE CARLO HANDBAG,24,46.8,1,1,1,1.95,2011-07-21 16:10:00,2011-07-21 16:10:00,24.0,0.00022192344750678254,99.94886513897042
79172D,PURPLE TINT ACRYLIC FLOWER VASE,24,20.4,4,4,1,0.85,2010-03-08 13:38:00,2010-10-31 13:35:00,6.0,0.00022192344750678254,99.94908706241793
84593,CROCHET ROSE DES CLOTHES HANGER,24,70.8,6,6,1,2.95,2010-04-07 11:20:00,2011-03-07 17:30:00,4.0,0.00022192344750678254,99.94930898586544
20816,GOLD FLOWER CUSHION COVER,24,123.6,7,6,2,6.75,2010-02-04 15:49:00,2011-04-28 19:53:00,3.4285714285714284,0.00022192344750678254,99.94953090931295
85230C,ROSE SCENTED VOTIVE CANDLE,24,6.959999999999999,1,1,1,0.29,2009-12-10 13:12:00,2009-12-10 13:12:00,24.0,0.00022192344750678254,99.94975283276047
85230D,VANILLA SCENTED VOTIVE CANDLE,24,6.959999999999999,1,1,1,0.29,2009-12-10 13:03:00,2009-12-10 13:03:00,24.0,0.00022192344750678254,99.94997475620798
gift_0001_30,Dotcomgiftshop Gift Voucher Â£30.00,24,610.09,24,21,1,25.53,2009-12-23 15:30:00,2011-09-02 09:26:00,1.0,0.00022192344750678254,99.95019667965549
84963A,PINK PAINTED KASHMIRI CHAIR,23,763.35,9,8,2,49.95,2010-02-02 16:07:00,2010-12-05 11:57:00,2.5555555555555554,0.00021267663719399992,99.95040935629268
90065A,WHITE VINTAGE CRYSTAL BRACELET,23,158.35,13,9,1,6.75,2009-12-07 17:56:00,2011-06-26 13:45:00,1.7692307692307692,0.00021267663719399992,99.95062203292987
90214O,"LETTER ""O"" BLING KEY RING",23,27.11,16,15,1,1.25,2009-12-09 15:03:00,2011-10-18 17:00:00,1.4375,0.00021267663719399992,99.95083470956706
84966C,GREEN KASHMIRI BOXED MIRROR,23,276.0,2,2,1,12.0,2010-09-03 17:23:00,2010-11-02 17:29:00,11.5,0.00021267663719399992,99.95104738620425
81985A,"ICON ALARM CLOCK,FUSCHIA  PIN UP",23,58.64999999999999,7,7,1,2.55,2009-12-07 13:59:00,2010-08-22 11:45:00,3.2857142857142856,0.00021267663719399992,99.95126006284144
85023C,PINK LARGE JEWELED PHOTOFRAME,23,58.65,11,8,1,2.55,2010-01-18 14:23:00,2010-06-06 13:22:00,2.090909090909091,0.00021267663719399992,99.95147273947863
84926B,SCOTTS ROSES TILE COASTER,23,28.75,7,6,1,1.25,2010-02-17 16:55:00,2010-04-18 13:12:00,3.2857142857142856,0.00021267663719399992,99.95168541611582
84925C,FAIRY CAKES  WALL THERMOMETER,23,58.65,7,7,1,2.55,2009-12-14 15:18:00,2010-05-11 12:10:00,3.2857142857142856,0.00021267663719399992,99.95189809275301
90138,WHITE/PINK MINI CRYSTALS NECKLACE,23,120.24000000000001,16,16,1,5.455,2009-12-10 16:21:00,2011-11-03 15:56:00,1.4375,0.00021267663719399992,99.9521107693902
90035A,"PEARL & SHELL 42""NECKL. GREEN",23,246.7,15,12,1,10.75,2009-12-07 13:35:00,2011-04-13 16:58:00,1.5333333333333334,0.00021267663719399992,99.95232344602739
44092C,PURPLE/COPPER HANGING LAMPSHADE,23,19.55,10,9,1,0.85,2009-12-18 12:04:00,2011-10-20 12:34:00,2.3,0.00021267663719399992,99.95253612266458
84709A,SILVER OVAL JEWELLED MIRROR,23,136.85,13,12,1,5.95,2010-05-28 12:21:00,2010-10-26 16:47:00,1.7692307692307692,0.00021267663719399992,99.95274879930177
84746,PINK EASTER HENS+FLOWER,23,72.06,16,11,1,3.105,2009-12-07 13:35:00,2011-07-20 16:12:00,1.4375,0.00021267663719399992,99.95296147593896
84086B,YELLOW/BLUE RETRO RADIO,23,67.85000000000001,11,10,1,2.95,2010-05-16 16:05:00,2011-11-20 12:34:00,2.090909090909091,0.00021267663719399992,99.95317415257615
20988,TRELLIS FLOWER CHOPSTICKS SET/5,23,44.85,8,6,1,1.95,2009-12-09 13:00:00,2010-02-28 16:00:00,2.875,0.00021267663719399992,99.95338682921334
22929,SCHOOL DESK AND CHAIR,23,1459.75,17,12,8,65.0,2010-11-24 10:35:00,2011-10-26 13:46:00,1.3529411764705883,0.00021267663719399992,99.95359950585053
84424A,FOUR PICTURE WHITE GLASS FRAME,23,86.25,10,8,1,3.75,2010-06-09 11:28:00,2010-10-24 15:51:00,2.3,0.00021267663719399992,99.95381218248772
90199D,5 STRAND GLASS NECKLACE AMBER,22,139.28,16,15,1,6.35,2009-12-17 16:58:00,2011-11-29 16:33:00,1.375,0.0002034298268812173,99.9540156123146
90199A,5 STRAND GLASS NECKLACE BLACK,22,139.5,16,14,1,6.35,2009-12-16 11:39:00,2011-11-03 11:29:00,1.375,0.0002034298268812173,99.95421904214149
84855,BLOKEY SILVER TOOL SET,22,112.60000000000001,7,6,1,4.95,2009-12-22 15:09:00,2010-07-11 10:49:00,3.142857142857143,0.0002034298268812173,99.95442247196837
90181B,AMETHYST GLASS/SHELL/PEARL NECKLACE,22,203.42000000000002,21,19,1,9.15,2009-12-22 14:31:00,2011-11-17 15:17:00,1.0476190476190477,0.0002034298268812173,99.95462590179525
90130C,GREEN STONE/CRYSTAL EARRINGS,22,64.74,21,19,1,2.96,2009-12-18 17:06:00,2011-11-22 15:41:00,1.0476190476190477,0.0002034298268812173,99.95482933162214
90039C,FIRE POLISHED GLASS BRACELET BLACK,22,82.92,11,10,1,3.75,2009-12-10 09:49:00,2011-11-21 15:18:00,2.0,0.0002034298268812173,99.95503276144902
84613A,PINK NEW BAROQUE FLOCK CANDLESTICK,22,102.30000000000001,10,10,3,4.65,2010-02-23 09:54:00,2011-02-02 17:06:00,2.2,0.0002034298268812173,99.9552361912759
90065B,BLACK VINT ART DEC CRYSTAL BRACELET,22,154.87,16,12,1,6.75,2009-12-13 10:48:00,2011-11-09 15:07:00,1.375,0.0002034298268812173,99.95543962110278
90124C,GREEN MURANO TWIST NECKLACE,22,220.20999999999998,16,16,1,9.95,2009-12-16 17:58:00,2011-11-03 15:56:00,1.375,0.0002034298268812173,99.95564305092967
90202B,WHITE ENAMEL FLOWER HAIR TIE,22,64.56,14,13,2,2.925,2009-12-14 17:16:00,2011-11-21 15:18:00,1.5714285714285714,0.0002034298268812173,99.95584648075655
85168A,WHITE BAROQUE CARRIAGE CLOCK,21,208.95,14,12,1,9.95,2009-12-13 15:16:00,2010-06-14 15:11:00,1.5,0.00019418301656843473,99.95604066377312
90064B,BLACK VINTAGE  CRYSTAL EARRINGS,21,78.75,12,12,1,3.75,2009-12-17 19:33:00,2011-10-12 11:41:00,1.75,0.00019418301656843473,99.9562348467897
90079,VINTAGE ENAMEL & CRYSTAL NECKLACE,21,104.77000000000001,13,13,1,4.95,2009-12-17 19:33:00,2011-10-09 15:24:00,1.6153846153846154,0.00019418301656843473,99.95642902980627
84622,PINK GINGHAM ROSE CUSHION COVER,21,140.7,8,4,2,5.95,2009-12-14 08:40:00,2010-02-01 12:10:00,2.625,0.00019418301656843473,99.95662321282285
90024B,NEW BAROQUE B'FLY NECKLACE RED,21,178.24,19,17,3,8.49,2009-12-07 18:02:00,2011-11-28 15:31:00,1.105263157894737,0.00019418301656843473,99.95681739583942
90039B,FIRE POLISHED GLASS BRACELET MONTAN,21,78.99,11,10,2,3.75,2010-01-12 09:48:00,2011-07-27 15:16:00,1.9090909090909092,0.00019418301656843473,99.957011578856
90029,NEW BAROQUE SMALL NECKLACE BLACK,21,178.14,11,10,1,8.5,2009-12-11 12:21:00,2011-08-30 10:47:00,1.9090909090909092,0.00019418301656843473,99.95720576187257
90126C,AMBER BERTIE MOBILE PHONE CHARM,21,42.1,5,5,2,3.29,2009-12-18 17:06:00,2011-07-15 16:27:00,4.2,0.00019418301656843473,99.95739994488915
84564,6 SEGMENT COLOURED SNACK BOWL,21,175.48000000000002,11,8,2,7.95,2009-12-08 13:38:00,2010-06-09 14:04:00,1.9090909090909092,0.00019418301656843473,99.95759412790572
90063A,WHITE VINT ART DECO CRYSTAL NECKLAC,21,178.48,13,13,2,8.5,2010-06-17 11:57:00,2011-11-03 11:29:00,1.6153846153846154,0.00019418301656843473,99.9577883109223
21266,VINTAGE SILVER TINSEL REEL,21,90.3,7,2,1,4.3,2009-12-08 15:49:00,2009-12-16 11:57:00,3.0,0.00019418301656843473,99.95798249393887
35265,COLOURFUL FLOWER FRUIT BOWL,21,80.0,16,13,1,1.95,2010-05-25 16:48:00,2011-10-02 15:49:00,1.3125,0.00019418301656843473,99.95817667695545
84546,CROCHET POODLE KEYRING,21,34.64999999999999,3,3,3,1.65,2010-03-01 12:21:00,2010-07-14 13:01:00,7.0,0.00019418301656843473,99.95837085997202
35644,PAIR PINK/BLACK COATHANGERS,21,40.95,7,6,1,1.95,2010-02-03 13:52:00,2010-11-21 12:21:00,3.0,0.00019418301656843473,99.9585650429886
20860,GOLD COSMETICS BAG WITH BUTTERFLY,20,42.0,11,9,1,2.1,2010-04-08 11:49:00,2010-12-13 16:46:00,1.8181818181818181,0.00018493620625565212,99.95874997919485
23441,HAND PAINTED HANGING EASTER EGG,20,8.4,2,1,1,0.42,2011-11-23 10:39:00,2011-11-25 14:53:00,10.0,0.00018493620625565212,99.9589349154011
84656,WHITE ROSE C/COVER,20,119.0,11,8,1,5.95,2010-01-25 11:53:00,2010-05-20 16:05:00,1.8181818181818181,0.00018493620625565212,99.95911985160735
21343,GOLD JEWELERY BOX,20,92.00000000000001,3,3,1,3.95,2009-12-09 14:01:00,2010-02-11 15:02:00,6.666666666666667,0.00018493620625565212,99.95930478781361
84690,S/2 BEACH HUT STOOLS,20,159.0,12,11,2,7.95,2009-12-09 14:02:00,2010-08-15 15:26:00,1.6666666666666667,0.00018493620625565212,99.95948972401986
90002B,FLOWER BURST SILVER RING ROSE,20,75.24,10,8,2,3.75,2009-12-07 12:32:00,2010-10-25 16:57:00,2.0,0.00018493620625565212,99.95967466022611
90064A,WHITE VINTAGE CRYSTAL EARRINGS,20,79.14,12,12,1,4.15,2010-01-13 17:44:00,2011-11-17 15:17:00,1.6666666666666667,0.00018493620625565212,99.95985959643237
84965A,PINK KASHMIRI COFFEE TABLE,20,1050.0,3,3,1,30.0,2010-02-22 14:54:00,2010-11-02 17:29:00,6.666666666666667,0.00018493620625565212,99.96004453263862
90049,IVORY GOLD METAL BAG CHARM,20,114.24,6,5,1,7.455,2010-05-23 12:46:00,2011-11-23 13:39:00,3.3333333333333335,0.00018493620625565212,99.96022946884487
84993b,75 BLACK PETIT FOUR CASES,20,16.99,13,6,1,0.85,2010-01-25 15:40:00,2010-04-26 13:30:00,1.5384615384615385,0.00018493620625565212,99.96041440505113
84612B,SET/4 BLACK  BAROQUE FLOCK COASTER,20,51.0,4,4,1,2.55,2010-01-08 15:19:00,2010-10-26 13:07:00,5.0,0.00018493620625565212,99.96059934125738
35909A,RABBIT EASTER DECORATION,20,59.00000000000001,5,5,1,2.95,2010-02-23 12:55:00,2011-04-26 13:05:00,4.0,0.00018493620625565212,99.96078427746363
90038B,GLASS AND PAINTED BEADS BRACELET OL,20,75.46,12,9,1,3.7800000000000002,2009-12-14 17:16:00,2011-11-16 15:23:00,1.6666666666666667,0.00018493620625565212,99.96096921366988
90060F,FIRE POLISHED GLASS NECKL GREEN,20,118.54,17,15,1,5.94,2009-12-16 17:58:00,2011-11-25 16:14:00,1.1764705882352942,0.00018493620625565212,99.96115414987614
90033,IVORY SHELL HEART EARRINGS,20,50.699999999999996,17,15,1,2.54,2009-12-15 18:33:00,2011-11-29 16:47:00,1.1764705882352942,0.00018493620625565212,99.96133908608239
90027D,GLASS BEAD HOOP EARRINGS AMETHYST,20,62.08,13,10,1,2.95,2009-12-09 12:57:00,2011-11-30 15:13:00,1.5384615384615385,0.00018493620625565212,99.96152402228864
90179C,BLACK FINE BEAD NECKLACE W TASSEL,19,112.78,16,13,1,5.95,2010-06-15 16:17:00,2011-12-01 08:51:00,1.1875,0.0001756893959428695,99.96169971168459
90126A,PINK BERTIE MOBILE PHONE CHARM,19,35.45,4,4,2,1.69,2010-04-26 14:14:00,2010-12-13 09:35:00,4.75,0.0001756893959428695,99.96187540108053
23468,TUSCAN VILLA BIRD TABLE,19,156.75,11,8,2,8.25,2011-10-06 17:28:00,2011-11-23 15:53:00,1.7272727272727273,0.0001756893959428695,99.96205109047648
90102,WHITE FRANGIPANI HAIR CLIP,19,16.11,4,4,1,0.85,2010-01-25 09:54:00,2011-06-07 12:47:00,4.75,0.0001756893959428695,99.96222677987242
90063B,BLACK VINT ART DEC CRYSTAL NECKLACE,19,161.49,13,10,1,8.5,2009-12-14 18:37:00,2011-11-03 11:29:00,1.4615384615384615,0.0001756893959428695,99.96240246926837
90038C,GLASS AND BEADS BRACELET IVORY,19,71.46000000000001,9,9,1,3.75,2009-12-18 17:15:00,2011-09-02 16:39:00,2.111111111111111,0.0001756893959428695,99.96257815866431
84030C,KNITTED RAINBOW HOT WATER BOTTLE,19,71.25,4,3,1,3.75,2009-12-07 11:39:00,2010-03-05 11:50:00,4.75,0.0001756893959428695,99.96275384806026
23440,PAINT YOUR OWN EGGS IN CRATE,19,39.52,3,2,1,2.08,2011-11-24 15:01:00,2011-11-30 09:50:00,6.333333333333333,0.0001756893959428695,99.9629295374562
17011B,ORIGAMI JASMINE INCENSE+FLOWER,19,11.100000000000001,2,2,2,1.2,2010-05-30 11:02:00,2010-08-20 09:23:00,9.5,0.0001756893959428695,99.96310522685215
84795b,SUNSET CHECK HAMMOCK,19,317.71999999999997,17,14,1,16.63,2010-06-08 15:24:00,2011-11-30 14:11:00,1.1176470588235294,0.0001756893959428695,99.9632809162481
84705D,CHERRY BLOSSOM PHOTO FRAME,19,83.95,13,10,1,4.21,2010-03-31 12:52:00,2010-07-12 10:54:00,1.4615384615384615,0.0001756893959428695,99.96345660564404
90214Z,"LETTER ""Z"" BLING KEY RING",19,18.009999999999998,17,15,1,0.85,2009-12-10 11:42:00,2011-10-05 15:56:00,1.1176470588235294,0.0001756893959428695,99.96363229503999
85023A,CRYSTAL LARGE JEWELLED PHOTO FRAME,19,48.449999999999996,9,6,1,2.55,2010-01-05 16:50:00,2010-04-19 17:11:00,2.111111111111111,0.0001756893959428695,99.96380798443593
84415B,BLUE FLOCK CUSHION COVER,18,57.5,6,6,2,3.75,2010-02-11 16:46:00,2011-06-08 08:31:00,3.0,0.0001664425856300869,99.96397442702155
90177A,CLASSIC DIAMANTE EARRINGS JET,18,52.79,13,13,2,2.9,2009-12-10 18:43:00,2011-11-22 15:43:00,1.3846153846153846,0.0001664425856300869,99.96414086960718
35652,VINTAGE BEAD CHAISE LONG JEWEL BOX,18,21.5,2,2,1,3.625,2009-12-16 12:29:00,2010-03-08 13:41:00,9.0,0.0001664425856300869,99.9643073121928
44091A,BLUE CRUSOE CHECK LAMPSHADE,18,7.56,6,6,1,0.42,2010-03-26 14:16:00,2011-07-20 11:38:00,3.0,0.0001664425856300869,99.96447375477842
90139,FLOWER BROOCH 4 ASSORTED COLOURS,18,92.74000000000001,14,5,1,5.2,2009-12-07 17:56:00,2010-03-21 14:04:00,1.2857142857142858,0.0001664425856300869,99.96464019736405
84558a,3D DOG PICTURE PLAYING CARDS,18,107.3,16,10,1,5.91,2009-12-22 14:48:00,2011-03-22 16:55:00,1.125,0.0001664425856300869,99.96480663994967
84797b,BLUE SAVANNAH PICNIC HAMPER FOR 4,18,198.84,16,5,1,11.02,2009-12-22 15:04:00,2010-05-26 12:54:00,1.125,0.0001664425856300869,99.9649730825353
90188,DROP EARRINGS W FLOWER & LEAF,18,45.879999999999995,16,13,1,2.54,2009-12-14 17:57:00,2011-11-18 13:25:00,1.125,0.0001664425856300869,99.96513952512092
84596f,SMALL MARSHMALLOWS PINK BOWL,18,44.43,13,11,1,2.46,2010-09-13 10:33:00,2011-10-31 13:48:00,1.3846153846153846,0.0001664425856300869,99.96530596770654
37491A,YELLOW/PINK CERAMIC CANDLE HOLDER,18,48.3,13,12,1,3.29,2009-12-15 18:33:00,2011-10-31 14:41:00,1.3846153846153846,0.0001664425856300869,99.96547241029216
90141A,GREEN PENDANT TRIPLE SHELL NECKLACE,18,95.05000000000001,16,15,2,5.4,2009-12-16 11:39:00,2011-11-30 15:13:00,1.125,0.0001664425856300869,99.96563885287779
90128B,BLUE LEAVES AND BEADS PHONE CHARM,18,23.759999999999998,6,6,2,1.25,2010-01-24 12:15:00,2010-12-09 14:09:00,3.0,0.0001664425856300869,99.96580529546341
84963B,BLUE PAINTED KASHMIRI CHAIR,18,591.5,6,5,1,49.95,2010-05-19 13:32:00,2011-08-04 13:03:00,3.0,0.0001664425856300869,99.96597173804903
90036B,"FLOWER GLASS GARLAND NECKL.36""GREEN",18,143.1,10,9,1,7.95,2010-01-18 16:47:00,2011-08-01 17:37:00,1.8,0.0001664425856300869,99.96613818063466
90011B,BLACK CRYSTAL DROP EARRINGS,18,53.160000000000004,13,11,1,2.96,2009-12-16 11:57:00,2011-11-30 15:13:00,1.3846153846153846,0.0001664425856300869,99.96630462322028
23614,SET 10 CARDS 12 DAYS WRAP  17058,18,59.940000000000005,9,7,1,3.33,2011-09-07 12:02:00,2011-11-25 16:14:00,2.0,0.0001664425856300869,99.9664710658059
18097A,PINK TALL PORCELAIN T-LIGHT HOLDER,17,43.349999999999994,12,10,1,2.55,2010-03-05 13:24:00,2011-06-22 16:16:00,1.4166666666666667,0.00015719577531730428,99.96662826158122
