StockCode,Week,quantity,revenue,invoices
90030B,2010-12-13/2010-12-19,1,5.94,1
90030B,2010-12-20/2010-12-26,1,5.94,1
90030B,2011-01-03/2011-01-09,1,5.94,1
90030B,2011-02-28/2011-03-06,1,5.82,1
90030B,2011-03-14/2011-03-20,1,5.95,1
90030B,2011-03-21/2011-03-27,4,23.8,1
90030B,2011-03-28/2011-04-03,1,5.82,1
90030B,2011-07-04/2011-07-10,1,5.82,1
90030B,2011-07-18/2011-07-24,6,6.0,1
90030B,2011-08-08/2011-08-14,6,6.0,1
90030B,2011-08-22/2011-08-28,18,18.0,3
90030B,2011-09-19/2011-09-25,12,12.0,2
90030B,2011-09-26/2011-10-02,24,24.0,1
90030B,2011-10-24/2011-10-30,12,12.0,1
90030B,2011-11-14/2011-11-20,6,6.0,1
90030B,2011-11-21/2011-11-27,6,6.0,1
90030B,2011-11-28/2011-12-04,12,12.0,2
90030C,2009-12-07/2009-12-13,1,6.07,1
90030C,2010-01-18/2010-01-24,1,5.94,1
90030C,2010-03-22/2010-03-28,5,29.75,1
90030C,2010-04-05/2010-04-11,1,5.94,1
90030C,2010-06-07/2010-06-13,2,11.9,1
90030C,2010-12-06/2010-12-12,2,11.88,2
90030C,2011-01-17/2011-01-23,1,5.82,1
90030C,2011-07-18/2011-07-24,6,6.0,1
90030C,2011-08-15/2011-08-21,3,3.0,1
90030C,2011-08-22/2011-08-28,6,6.0,1
90030C,2011-09-19/2011-09-25,29,29.0,3
90030C,2011-09-26/2011-10-02,24,24.0,1
90030C,2011-11-21/2011-11-27,6,6.0,1
90031,2009-12-14/2009-12-20,1,6.07,1
90031,2010-02-08/2010-02-14,1,5.94,1
90031,2010-12-06/2010-12-12,1,5.94,1
90031,2011-03-14/2011-03-20,1,5.95,1
90031,2011-07-18/2011-07-24,6,6.0,1
90031,2011-08-22/2011-08-28,6,6.0,1
90031,2011-09-19/2011-09-25,6,6.0,1
90031,2011-09-26/2011-10-02,24,24.0,1
90031,2011-11-21/2011-11-27,6,6.0,1
90032,2010-01-18/2010-01-24,1,6.25,1
90032,2010-03-08/2010-03-14,1,6.25,1
90032,2010-03-15/2010-03-21,1,6.25,1
90032,2010-06-07/2010-06-13,4,25.0,2
90032,2010-07-26/2010-08-01,2,12.5,1
90032,2010-08-02/2010-08-08,5,31.25,3
90032,2010-08-16/2010-08-22,3,18.75,1
90032,2010-09-06/2010-09-12,3,18.75,2
90032,2010-11-01/2010-11-07,1,6.25,1
90032,2010-11-15/2010-11-21,3,18.75,1
90032,2010-11-22/2010-11-28,3,18.75,2
90032,2010-12-13/2010-12-19,4,25.0,1
90032,2011-01-24/2011-01-30,1,6.25,1
90032,2011-02-14/2011-02-20,2,12.5,1
90032,2011-02-28/2011-03-06,1,6.23,1
90032,2011-04-04/2011-04-10,2,12.48,2
90032,2011-05-02/2011-05-08,2,12.5,1
90032,2011-10-24/2011-10-30,9,28.169999999999998,1
90033,2009-12-14/2009-12-20,2,5.18,2
90033,2009-12-21/2009-12-27,1,2.59,1
90033,2010-01-11/2010-01-17,1,2.59,1
90033,2010-02-01/2010-02-07,1,2.54,1
90033,2010-03-15/2010-03-21,1,2.54,1
90033,2010-04-26/2010-05-02,1,2.54,1
90033,2010-11-08/2010-11-14,3,7.6499999999999995,1
90033,2010-12-06/2010-12-12,1,2.55,1
90033,2010-12-13/2010-12-19,1,2.54,1
90033,2011-01-17/2011-01-23,1,2.48,1
90033,2011-02-28/2011-03-06,1,2.48,1
90033,2011-04-04/2011-04-10,1,2.48,1
90033,2011-05-02/2011-05-08,2,5.1,1
90033,2011-07-25/2011-07-31,1,2.48,1
90033,2011-11-28/2011-12-04,2,4.96,2
90034,2009-12-07/2009-12-13,1,9.95,1
90034,2010-01-25/2010-01-31,1,9.95,1
90034,2010-12-06/2010-12-12,1,10.19,1
90034,2011-04-18/2011-04-24,1,9.98,1
90035A,2009-12-07/2009-12-13,3,32.35,3
90035A,2010-01-11/2010-01-17,2,21.5,1
90035A,2010-01-18/2010-01-24,1,10.62,1
90035A,2010-01-25/2010-01-31,1,10.62,1
90035A,2010-02-01/2010-02-07,1,10.62,1
90035A,2010-06-07/2010-06-13,1,10.62,1
90035A,2010-06-21/2010-06-27,1,10.75,1
90035A,2010-11-01/2010-11-07,4,43.0,2
90035A,2010-11-22/2010-11-28,4,43.0,1
90035A,2010-12-13/2010-12-19,1,10.75,1
90035A,2011-01-10/2011-01-16,1,10.62,1
90035A,2011-04-11/2011-04-17,3,32.25,1
90035B,2010-06-07/2010-06-13,1,10.75,1
90035B,2010-06-21/2010-06-27,1,10.75,1
90035C,2010-06-07/2010-06-13,1,10.75,1
90035C,2010-06-21/2010-06-27,1,10.75,1
90035C,2011-05-09/2011-05-15,2,21.5,1
90036A,2009-12-07/2009-12-13,1,8.24,1
90036A,2009-12-14/2009-12-20,1,8.24,1
90036A,2010-01-18/2010-01-24,4,31.8,2
90036A,2010-02-15/2010-02-21,3,23.85,1
90036A,2010-03-01/2010-03-07,1,7.95,1
90036A,2010-06-07/2010-06-13,2,15.9,2
90036A,2010-06-21/2010-06-27,3,23.85,2
90036A,2010-07-12/2010-07-18,1,7.95,1
90036A,2010-10-18/2010-10-24,1,7.95,1
90036A,2010-11-08/2010-11-14,1,7.95,1
90036A,2010-11-22/2010-11-28,2,16.14,2
90036A,2011-05-02/2011-05-08,1,7.95,1
90036A,2011-06-13/2011-06-19,3,23.85,1
90036A,2011-08-01/2011-08-07,2,15.9,2
90036B,2010-01-18/2010-01-24,1,7.95,1
90036B,2010-02-22/2010-02-28,6,47.7,1
90036B,2010-06-07/2010-06-13,2,15.9,2
90036B,2010-06-21/2010-06-27,1,7.95,1
90036B,2010-07-12/2010-07-18,2,15.9,1
90036B,2010-10-18/2010-10-24,1,7.95,1
90036B,2010-11-08/2010-11-14,1,7.95,1
90036B,2011-06-13/2011-06-19,3,23.85,1
90036B,2011-08-01/2011-08-07,1,7.95,1
90036C,2009-12-07/2009-12-13,1,8.24,1
90036C,2010-01-11/2010-01-17,6,47.7,1
90036C,2010-01-18/2010-01-24,3,23.85,1
90036C,2010-02-15/2010-02-21,5,39.75,2
90036C,2010-05-03/2010-05-09,1,8.07,1
90036C,2010-06-07/2010-06-13,1,7.95,1
90036C,2010-11-08/2010-11-14,4,31.92,2
90036C,2011-04-18/2011-04-24,1,7.9,1
90036C,2011-05-09/2011-05-15,3,23.85,1
90036C,2011-10-24/2011-10-30,3,23.85,1
90036C,2011-11-14/2011-11-20,1,7.9,1
90036C,2011-11-28/2011-12-04,1,7.9,1
90036D,2009-12-21/2009-12-27,3,23.85,1
90036D,2010-01-11/2010-01-17,6,47.7,1
90036D,2010-01-18/2010-01-24,3,23.85,1
90036D,2010-03-08/2010-03-14,1,8.07,1
90036D,2010-06-07/2010-06-13,1,7.95,1
90036D,2010-07-12/2010-07-18,2,15.9,1
90036D,2010-08-16/2010-08-22,1,7.95,1
90036D,2010-11-08/2010-11-14,5,39.75,2
90036D,2010-11-22/2010-11-28,1,8.07,1
90036D,2010-12-06/2010-12-12,1,7.95,1
90036D,2011-02-07/2011-02-13,1,7.9,1
90036D,2011-03-21/2011-03-27,4,31.8,1
90036D,2011-05-09/2011-05-15,3,23.85,1
90036D,2011-06-13/2011-06-19,3,23.85,1
90036E,2009-12-07/2009-12-13,1,8.24,1
90036E,2009-12-14/2009-12-20,2,16.48,2
90036E,2009-12-21/2009-12-27,3,23.85,1
90036E,2010-01-18/2010-01-24,2,16.02,2
90036E,2010-02-08/2010-02-14,1,8.07,1
90036E,2010-03-01/2010-03-07,3,23.85,1
90036E,2010-04-26/2010-05-02,1,8.07,1
90036E,2010-06-07/2010-06-13,1,7.95,1
90036E,2010-07-26/2010-08-01,10,79.5,1
90036E,2010-08-09/2010-08-15,1,8.07,1
90036E,2010-09-27/2010-10-03,1,7.95,1
90036E,2010-10-18/2010-10-24,1,7.95,1
90036E,2010-11-08/2010-11-14,3,23.85,2
90036E,2010-11-22/2010-11-28,1,8.07,1
90036E,2010-12-06/2010-12-12,1,7.95,1
90036E,2011-01-17/2011-01-23,2,15.8,1
90036E,2011-02-28/2011-03-06,2,15.8,2
90036E,2011-03-21/2011-03-27,1,7.9,1
90036E,2011-05-02/2011-05-08,1,7.95,1
90036E,2011-07-11/2011-07-17,1,7.9,1
90036E,2011-08-01/2011-08-07,2,15.850000000000001,2
90036E,2011-08-22/2011-08-28,3,23.85,1
90036E,2011-10-17/2011-10-23,1,7.95,1
90036F,2009-12-14/2009-12-20,1,8.24,1
90036F,2010-03-08/2010-03-14,1,8.07,1
90036F,2010-03-29/2010-04-04,1,8.07,1
90036F,2010-06-07/2010-06-13,1,7.95,1
90036F,2010-06-21/2010-06-27,2,15.9,1
90036F,2010-07-12/2010-07-18,1,8.07,1
90036F,2010-07-26/2010-08-01,1,8.07,1
90036F,2010-08-30/2010-09-05,1,8.07,1
90036F,2010-11-08/2010-11-14,7,55.650000000000006,2
90036F,2010-11-29/2010-12-05,1,8.07,1
90036F,2010-12-06/2010-12-12,1,8.07,1
90036F,2011-01-03/2011-01-09,2,16.14,2
90036F,2011-03-21/2011-03-27,4,31.8,1
90037A,2009-12-14/2009-12-20,2,5.18,2
90037A,2010-01-11/2010-01-17,1,2.59,1
90037A,2010-02-22/2010-02-28,1,2.54,1
90037A,2010-04-05/2010-04-11,2,5.1,1
90037A,2010-05-03/2010-05-09,1,2.54,1
90037A,2010-06-21/2010-06-27,6,15.299999999999999,1
90037A,2010-07-12/2010-07-18,4,10.2,1
90037A,2010-09-27/2010-10-03,1,2.54,1
90037A,2010-10-18/2010-10-24,1,2.54,1
90037A,2010-11-22/2010-11-28,6,15.299999999999999,1
90037A,2011-01-24/2011-01-30,1,2.48,1
90037B,2010-03-15/2010-03-21,1,2.55,1
90037B,2010-04-05/2010-04-11,1,2.54,1
90037B,2010-06-14/2010-06-20,6,15.299999999999999,1
90037B,2010-06-21/2010-06-27,6,15.299999999999999,1
90037B,2010-07-12/2010-07-18,4,10.2,1
90037B,2011-01-03/2011-01-09,1,2.54,1
90037B,2011-01-17/2011-01-23,1,2.48,1
90037B,2011-01-31/2011-02-06,6,15.299999999999999,1
90037B,2011-08-01/2011-08-07,1,2.48,1
90037C,2009-12-14/2009-12-20,1,2.59,1
90037C,2010-03-01/2010-03-07,1,2.55,1
90037C,2010-05-17/2010-05-23,1,2.54,1
90037C,2010-06-14/2010-06-20,6,15.299999999999999,1
90037C,2010-06-21/2010-06-27,6,15.299999999999999,1
90037C,2010-07-12/2010-07-18,4,10.2,1
90037C,2010-08-09/2010-08-15,1,2.54,1
90037C,2010-10-18/2010-10-24,1,2.54,1
90037C,2011-01-10/2011-01-16,2,5.08,2
90037C,2011-05-30/2011-06-05,1,2.48,1
90037C,2011-07-11/2011-07-17,1,2.48,1
90037D,2009-12-07/2009-12-13,2,5.18,1
90037D,2009-12-21/2009-12-27,1,2.59,1
90037D,2010-01-11/2010-01-17,2,5.18,2
90037D,2010-02-01/2010-02-07,1,2.54,1
90037D,2010-02-08/2010-02-14,1,2.54,1
90037D,2010-06-07/2010-06-13,1,2.54,1
90037D,2010-06-21/2010-06-27,6,15.299999999999999,1
90038A,2009-12-07/2009-12-13,1,3.9,1
90038A,2009-12-14/2009-12-20,1,3.9,1
90038A,2009-12-21/2009-12-27,1,3.9,1
90038A,2010-01-11/2010-01-17,1,3.9,1
90038A,2010-01-18/2010-01-24,1,3.81,1
90038A,2010-03-22/2010-03-28,1,3.81,1
90038A,2010-04-05/2010-04-11,1,3.81,1
90038A,2010-06-07/2010-06-13,3,11.25,1
90038A,2010-08-30/2010-09-05,3,11.25,1
90038A,2010-09-27/2010-10-03,1,3.81,1
90038A,2010-10-11/2010-10-17,6,22.5,1
90038A,2010-11-08/2010-11-14,1,3.81,1
90038A,2011-01-10/2011-01-16,1,3.81,1
90038A,2011-03-28/2011-04-03,1,3.73,1
90038A,2011-04-04/2011-04-10,1,3.73,1
90038A,2011-06-27/2011-07-03,1,3.73,1
90038A,2011-07-25/2011-07-31,2,7.46,2
90038A,2011-08-29/2011-09-04,1,3.73,1
90038A,2011-09-05/2011-09-11,6,22.5,1
90038A,2011-11-14/2011-11-20,1,3.73,1
90038A,2011-11-21/2011-11-27,1,3.73,1
90038B,2009-12-14/2009-12-20,2,7.8,2
90038B,2010-02-15/2010-02-21,1,3.81,1
90038B,2010-07-12/2010-07-18,1,3.81,1
90038B,2010-08-30/2010-09-05,4,15.0,1
90038B,2011-01-10/2011-01-16,2,7.62,2
90038B,2011-03-07/2011-03-13,6,22.5,1
90038B,2011-07-11/2011-07-17,1,3.73,1
90038B,2011-09-12/2011-09-18,2,7.46,2
90038B,2011-11-14/2011-11-20,1,3.73,1
90038C,2009-12-14/2009-12-20,1,3.9,1
90038C,2010-02-15/2010-02-21,1,3.81,1
90038C,2010-06-07/2010-06-13,3,11.25,1
90038C,2010-07-26/2010-08-01,1,3.81,1
90038C,2010-08-30/2010-09-05,4,15.0,1
90038C,2011-03-07/2011-03-13,6,22.5,1
90038C,2011-05-02/2011-05-08,1,3.73,1
90038C,2011-06-06/2011-06-12,1,3.73,1
90038C,2011-08-29/2011-09-04,1,3.73,1
90039A,2009-12-14/2009-12-20,1,3.9,1
90039A,2010-02-15/2010-02-21,1,3.75,1
90039A,2011-01-10/2011-01-16,1,3.73,1
90039A,2011-05-09/2011-05-15,6,22.5,1
90039B,2010-01-11/2010-01-17,1,3.81,1
90039B,2010-02-15/2010-02-21,1,3.75,1
90039B,2010-04-19/2010-04-25,1,3.81,1
90039B,2010-06-14/2010-06-20,6,22.5,1
90039B,2010-10-18/2010-10-24,1,3.81,1
90039B,2010-12-06/2010-12-12,1,3.81,1
90039B,2011-01-10/2011-01-16,2,7.54,2
90039B,2011-05-09/2011-05-15,6,22.5,1
90039B,2011-06-27/2011-07-03,1,3.73,1
90039B,2011-07-25/2011-07-31,1,3.73,1
90039C,2009-12-07/2009-12-13,2,7.65,2
90039C,2009-12-14/2009-12-20,1,3.9,1
90039C,2010-01-25/2010-01-31,1,3.81,1
90039C,2010-05-24/2010-05-30,1,3.81,1
90039C,2010-10-18/2010-10-24,12,45.0,1
90039C,2010-12-06/2010-12-12,1,3.81,1
90039C,2011-01-10/2011-01-16,1,3.73,1
90039C,2011-02-07/2011-02-13,1,3.75,1
90039C,2011-11-14/2011-11-20,1,3.73,1
90039C,2011-11-21/2011-11-27,1,3.73,1
90039D,2009-12-07/2009-12-13,1,3.9,1
90039D,2009-12-14/2009-12-20,4,15.6,2
90039D,2010-01-11/2010-01-17,2,7.71,2
90039D,2010-01-18/2010-01-24,1,3.81,1
90039D,2010-01-25/2010-01-31,1,3.81,1
90039D,2010-02-15/2010-02-21,1,3.75,1
90039D,2010-03-01/2010-03-07,1,3.75,1
90039D,2010-04-19/2010-04-25,1,3.81,1
90039D,2010-06-14/2010-06-20,6,22.5,1
90039D,2010-06-21/2010-06-27,1,3.81,1
90039D,2010-07-05/2010-07-11,1,3.81,1
90039D,2010-11-08/2010-11-14,1,3.81,1
90039D,2010-12-06/2010-12-12,1,3.81,1
90039D,2011-01-10/2011-01-16,1,3.73,1
90039D,2011-05-09/2011-05-15,12,45.0,1
90039D,2011-06-06/2011-06-12,1,3.73,1
90039D,2011-07-25/2011-07-31,1,3.73,1
90039D,2011-08-01/2011-08-07,2,7.5,1
90039D,2011-11-07/2011-11-13,1,3.73,1
90039D,2011-11-21/2011-11-27,1,3.73,1
90040A,2009-12-07/2009-12-13,4,16.490000000000002,3
90040A,2009-12-14/2009-12-20,4,16.490000000000002,4
90040A,2009-12-21/2009-12-27,1,4.33,1
90040A,2010-01-11/2010-01-17,1,4.24,1
90040A,2010-01-18/2010-01-24,1,4.24,1
90040A,2010-01-25/2010-01-31,3,10.5,1
90040A,2010-02-15/2010-02-21,1,4.24,1
90040A,2010-03-08/2010-03-14,1,4.24,1
90040A,2010-05-03/2010-05-09,2,8.48,2
90040A,2010-05-24/2010-05-30,1,4.24,1
90040A,2010-06-14/2010-06-20,3,10.5,1
90040A,2010-07-12/2010-07-18,1,4.24,1
90040A,2010-08-16/2010-08-22,1,4.24,1
90040A,2010-09-13/2010-09-19,1,3.5,1
90040A,2010-09-27/2010-10-03,1,3.5,1
90040A,2010-10-18/2010-10-24,1,4.24,1
90040A,2010-11-08/2010-11-14,6,21.740000000000002,3
90040A,2010-11-15/2010-11-21,1,4.24,1
90040A,2010-11-22/2010-11-28,1,4.24,1
90040A,2010-12-06/2010-12-12,1,4.24,1
90040A,2010-12-20/2010-12-26,3,10.5,1
90040A,2011-01-10/2011-01-16,1,4.15,1
90040A,2011-01-24/2011-01-30,6,24.900000000000002,1
90040A,2011-03-07/2011-03-13,3,10.5,1
90040B,2009-12-07/2009-12-13,5,18.3,3
90040B,2009-12-14/2009-12-20,4,14.0,2
90040B,2009-12-21/2009-12-27,1,3.9,1
90040B,2010-01-11/2010-01-17,2,7.0,1
90040B,2010-01-18/2010-01-24,1,3.81,1
90040B,2010-01-25/2010-01-31,3,10.5,1
90040B,2010-02-01/2010-02-07,4,14.0,1
90040B,2010-02-15/2010-02-21,1,3.5,1
90040B,2010-02-22/2010-02-28,1,3.81,1
90040B,2010-03-01/2010-03-07,1,3.5,1
90040B,2010-03-08/2010-03-14,2,7.62,1
90040B,2010-04-05/2010-04-11,1,3.81,1
90040B,2010-04-19/2010-04-25,6,21.0,1
90040B,2010-06-07/2010-06-13,3,10.5,1
90040B,2010-06-14/2010-06-20,3,10.5,1
90040B,2010-06-21/2010-06-27,3,10.5,1
90040B,2010-08-16/2010-08-22,3,10.5,1
90040B,2010-09-06/2010-09-12,3,10.5,1
90040B,2010-11-01/2010-11-07,1,3.81,1
90040B,2010-11-08/2010-11-14,3,10.5,1
90040B,2010-11-15/2010-11-21,1,3.81,1
90040B,2010-11-29/2010-12-05,1,3.81,1
90040B,2010-12-06/2010-12-12,1,3.81,1
90040B,2010-12-20/2010-12-26,3,10.5,1
90040B,2011-01-03/2011-01-09,1,3.81,1
90040B,2011-01-10/2011-01-16,3,11.43,3
90040B,2011-01-17/2011-01-23,1,3.73,1
90040B,2011-01-24/2011-01-30,6,22.38,1
90040B,2011-02-28/2011-03-06,1,3.5,1
90040B,2011-05-02/2011-05-08,1,3.73,1
90040C,2009-12-07/2009-12-13,1,3.9,1
90040C,2009-12-14/2009-12-20,3,10.5,1
90040C,2010-01-25/2010-01-31,3,10.5,1
90040C,2010-02-15/2010-02-21,1,3.5,1
90040C,2010-03-01/2010-03-07,1,3.81,1
90040C,2010-09-20/2010-09-26,1,3.81,1
90040C,2010-10-11/2010-10-17,6,21.0,1
90040C,2010-11-01/2010-11-07,3,10.5,1
90040C,2010-11-08/2010-11-14,3,10.5,1
90040C,2010-11-29/2010-12-05,1,3.81,1
90040C,2010-12-06/2010-12-12,1,3.81,1
90040C,2011-03-07/2011-03-13,3,10.5,1
90040C,2011-03-28/2011-04-03,1,3.73,1
90040C,2011-09-26/2011-10-02,3,10.5,1
90040C,2011-11-07/2011-11-13,1,3.73,1
90040C,2011-11-14/2011-11-20,1,3.73,1
90040C,2011-11-28/2011-12-04,5,18.42,4
90040D,2009-12-07/2009-12-13,2,7.8,2
90040D,2009-12-14/2009-12-20,2,7.8,2
90040D,2010-01-11/2010-01-17,2,7.71,2
90040D,2010-02-01/2010-02-07,3,10.5,1
90040D,2010-02-15/2010-02-21,1,3.5,1
90040D,2010-03-01/2010-03-07,3,10.5,1
90040D,2010-03-08/2010-03-14,2,7.62,2
90040D,2010-03-15/2010-03-21,6,21.0,2
90040D,2010-03-29/2010-04-04,1,3.81,1
90040D,2010-06-07/2010-06-13,3,10.5,1
90040D,2010-06-14/2010-06-20,3,10.5,1
90040D,2010-06-21/2010-06-27,3,10.5,1
90040D,2010-07-05/2010-07-11,1,3.81,1
90040D,2010-07-12/2010-07-18,1,3.81,1
90040D,2010-08-02/2010-08-08,1,3.81,1
90040D,2010-09-13/2010-09-19,1,3.5,1
90041,2009-12-07/2009-12-13,1,3.9,1
90041,2010-07-05/2010-07-11,1,3.5,1
90041,2011-01-03/2011-01-09,1,3.81,1
90041,2011-05-23/2011-05-29,2,7.0,1
90041,2011-08-29/2011-09-04,1,3.73,1
90041,2011-11-28/2011-12-04,1,3.73,1
90042A,2009-12-07/2009-12-13,1,2.59,1
90042A,2009-12-14/2009-12-20,6,15.54,4
90042A,2009-12-21/2009-12-27,1,2.59,1
90042A,2010-01-11/2010-01-17,4,10.26,4
90042A,2010-01-18/2010-01-24,1,2.54,1
90042A,2010-03-08/2010-03-14,4,10.16,1
90042A,2010-04-05/2010-04-11,1,2.54,1
90042A,2010-05-03/2010-05-09,2,5.08,1
90042A,2010-05-17/2010-05-23,1,2.54,1
90042A,2010-06-07/2010-06-13,8,20.389999999999997,3
90042A,2010-06-21/2010-06-27,2,5.08,2
90042A,2010-07-05/2010-07-11,2,5.08,1
90042A,2010-08-09/2010-08-15,1,2.54,1
90042A,2010-09-06/2010-09-12,4,10.16,1
90042A,2010-09-20/2010-09-26,1,2.54,1
90042A,2010-11-08/2010-11-14,1,2.54,1
90042A,2010-11-15/2010-11-21,10,25.479999999999997,3
90042A,2010-11-22/2010-11-28,9,22.939999999999998,2
90042A,2010-12-13/2010-12-19,1,2.55,1
90042A,2011-04-11/2011-04-17,2,5.1,1
90042B,2010-01-25/2010-01-31,2,5.1,1
90042B,2010-03-22/2010-03-28,4,10.2,1
90042B,2010-06-07/2010-06-13,3,7.6499999999999995,1
90042B,2010-11-22/2010-11-28,2,5.1,1
90042C,2010-05-31/2010-06-06,1,2.54,1
90042C,2010-06-07/2010-06-13,3,7.6499999999999995,1
90042C,2010-06-21/2010-06-27,2,5.08,2
90042C,2010-06-28/2010-07-04,1,2.55,1
90042C,2010-07-05/2010-07-11,1,2.54,1
90042C,2010-07-19/2010-07-25,4,10.2,1
90042C,2010-07-26/2010-08-01,1,2.54,1
90042C,2010-09-06/2010-09-12,7,17.82,2
90042C,2010-09-13/2010-09-19,1,2.54,1
90042C,2010-10-04/2010-10-10,4,10.16,1
90042C,2010-10-18/2010-10-24,1,2.54,1
90042C,2010-11-01/2010-11-07,5,12.739999999999998,2
90042C,2010-11-08/2010-11-14,3,7.62,2
90042C,2010-11-15/2010-11-21,9,22.939999999999998,2
90042C,2010-11-22/2010-11-28,11,28.049999999999997,2
90042C,2010-12-13/2010-12-19,1,2.54,1
90042C,2010-12-20/2010-12-26,1,2.54,1
90042C,2011-01-03/2011-01-09,1,2.54,1
90042C,2011-01-10/2011-01-16,2,5.08,2
90043,2009-12-14/2009-12-20,2,9.9,1
90043,2009-12-21/2009-12-27,1,4.95,1
90043,2010-02-15/2010-02-21,1,4.95,1
90043,2010-03-22/2010-03-28,2,9.9,1
90043,2011-07-04/2011-07-10,3,14.850000000000001,1
90043,2011-10-17/2011-10-23,1,9.96,1
90046,2010-03-22/2010-03-28,2,9.9,1
90046,2010-05-17/2010-05-23,4,19.8,2
90046,2010-06-14/2010-06-20,2,9.9,1
90046,2010-06-21/2010-06-27,1,4.95,1
90046,2010-08-16/2010-08-22,1,4.95,1
90046,2011-07-04/2011-07-10,3,14.850000000000001,1
90048,2009-12-07/2009-12-13,1,10.39,1
90048,2009-12-14/2009-12-20,2,9.9,1
90048,2010-02-15/2010-02-21,2,9.9,1
90048,2010-03-22/2010-03-28,2,9.9,1
90048,2010-05-17/2010-05-23,20,99.0,2
90048,2010-08-09/2010-08-15,1,4.95,1
90048,2011-07-04/2011-07-10,3,14.850000000000001,1
90049,2010-05-17/2010-05-23,14,69.3,2
90049,2010-11-15/2010-11-21,1,10.17,1
90049,2011-07-04/2011-07-10,3,14.850000000000001,1
90049,2011-10-17/2011-10-23,1,9.96,1
90049,2011-11-21/2011-11-27,1,9.96,1
90050,2010-01-25/2010-01-31,1,7.22,1
90050,2010-04-19/2010-04-25,1,7.22,1
90050,2010-11-29/2010-12-05,1,6.95,1
90050,2011-05-23/2011-05-29,3,20.85,1
90050,2011-07-18/2011-07-24,1,7.07,1
90050,2011-11-07/2011-11-13,3,20.85,1
90051,2010-06-28/2010-07-04,2,14.44,1
90051,2010-09-27/2010-10-03,1,7.22,1
90051,2010-10-11/2010-10-17,1,6.95,1
90051,2010-11-08/2010-11-14,1,6.95,1
90051,2010-11-29/2010-12-05,2,14.17,2
90051,2010-12-06/2010-12-12,1,7.22,1
90051,2011-01-24/2011-01-30,1,7.07,1
90051,2011-04-25/2011-05-01,3,20.85,1
90051,2011-09-26/2011-10-02,2,13.9,1
90051,2011-10-03/2011-10-09,1,6.95,1
90052,2009-12-21/2009-12-27,3,20.85,1
90052,2010-01-11/2010-01-17,1,7.37,1
90052,2010-06-28/2010-07-04,1,7.22,1
90052,2011-08-08/2011-08-14,1,7.07,1
90052,2011-11-14/2011-11-20,1,7.07,1
90053,2010-01-11/2010-01-17,1,2.54,1
90053,2010-01-25/2010-01-31,1,2.54,1
90053,2010-02-15/2010-02-21,1,2.54,1
90053,2010-03-22/2010-03-28,1,2.54,1
90053,2010-06-28/2010-07-04,1,2.54,1
90053,2010-10-25/2010-10-31,1,2.54,1
90053,2010-11-29/2010-12-05,1,2.55,1
90053,2011-05-30/2011-06-05,1,2.48,1
90053,2011-06-27/2011-07-03,1,2.48,1
90053,2011-10-03/2011-10-09,1,2.48,1
90054,2009-12-14/2009-12-20,1,2.59,1
90054,2010-01-11/2010-01-17,2,5.13,2
90054,2010-02-01/2010-02-07,1,2.54,1
90054,2010-06-14/2010-06-20,1,2.54,1
90054,2010-06-28/2010-07-04,1,2.54,1
90054,2010-09-13/2010-09-19,1,2.55,1
90054,2010-10-11/2010-10-17,1,2.55,1
90054,2010-11-29/2010-12-05,2,5.09,2
90054,2011-01-10/2011-01-16,1,2.54,1
90054,2011-06-06/2011-06-12,1,2.48,1
90054,2011-10-03/2011-10-09,1,2.55,1
90054,2011-10-31/2011-11-06,1,2.48,1
90054,2011-11-21/2011-11-27,1,2.48,1
90055,2010-01-11/2010-01-17,1,2.59,1
90055,2010-02-01/2010-02-07,1,2.54,1
90055,2010-04-05/2010-04-11,1,2.54,1
90055,2010-06-28/2010-07-04,1,2.54,1
90055,2010-11-22/2010-11-28,1,2.54,1
90055,2010-12-20/2010-12-26,1,2.54,1
90055,2011-02-07/2011-02-13,1,2.55,1
90055,2011-11-07/2011-11-13,1,2.48,1
90055,2011-11-14/2011-11-20,1,2.48,1
90056,2009-12-07/2009-12-13,1,11.29,1
90056,2009-12-14/2009-12-20,1,11.29,1
90056,2010-01-18/2010-01-24,1,11.05,1
90056,2010-01-25/2010-01-31,1,11.05,1
90056,2010-02-22/2010-02-28,1,11.05,1
90056,2010-03-08/2010-03-14,1,11.05,1
90056,2010-06-21/2010-06-27,6,64.5,1
90056,2010-06-28/2010-07-04,1,11.05,1
90056,2010-07-12/2010-07-18,1,11.05,1
90056,2010-07-26/2010-08-01,1,11.05,1
90056,2010-12-06/2010-12-12,1,11.05,1
90056,2011-09-19/2011-09-25,1,10.82,1
90057,2009-12-07/2009-12-13,24,30.0,1
90057,2009-12-14/2009-12-20,336,420.0,4
90057,2010-01-04/2010-01-10,264,330.0,2
90057,2010-01-25/2010-01-31,27,92.61,3
90057,2010-03-08/2010-03-14,24,81.36,1
90057,2010-04-19/2010-04-25,1,3.75,1
90057,2010-05-10/2010-05-16,72,244.08,1
90057,2010-06-14/2010-06-20,24,81.36,1
90057,2010-11-22/2010-11-28,24,81.36,1
90057,2010-12-13/2010-12-19,312,390.0,3
90057,2011-01-03/2011-01-09,72,90.0,3
90057,2011-01-17/2011-01-23,24,30.0,1
90057,2011-02-07/2011-02-13,48,60.0,1
90057,2011-02-21/2011-02-27,24,81.36,1
90057,2011-10-17/2011-10-23,24,30.0,1
